id,name,email,phone,description,balance,currency,delinquent,country,city,tax_exempt,created
cus_6a6758158140438991164335,Sophia Young,sophia.young108@example.com,,,0,usd,False,United States,New York,none,2025-12-10T16:48:00Z
cus_814ea35d561d4159b0949d19,Robert Young,robert.young532@example.com,,,0,usd,False,United States,New York,none,2025-12-10T15:46:00Z
cus_dd2b469629d44a2688c245d7,Robert Clark,robert.clark208@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-10T08:43:00Z
cus_fff5503983524e03bdb1f09f,Sarah Thomas,sarah.thomas773@example.com,,,0,usd,False,United States,New York,none,2025-12-10T08:14:00Z
cus_595f719e812147f797ccdde3,Patricia Smith,patricia.smith464@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-10T21:32:00Z
cus_9985507066d5491f9ec22198,Nancy Walker,nancy.walker159@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-11T15:47:00Z
cus_0e2e5ad6e36540c58f027596,Nancy Johnson,nancy.johnson471@example.com,,,0,usd,False,India,Bangalore,none,2025-12-11T17:36:00Z
cus_a0228464c528409f93cb1df1,Elizabeth King,elizabeth.king570@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-11T19:45:00Z
cus_52694d58c969428a8a097d7b,William Lee,william.lee994@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-11T17:01:00Z
cus_e2e25a557591498ea99c323c,Joseph Harris,joseph.harris676@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-11T17:20:00Z
cus_321957a39c02481487e25eeb,Mary Taylor,mary.taylor58@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-11T17:55:00Z
cus_ed7faaea105a4b2793609c50,Ryan Wilson,ryan.wilson309@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-11T21:47:00Z
cus_01f34ef10256419383a80a52,Jessica Miller,jessica.miller643@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-11T14:28:00Z
cus_454b0bb16ccc4399923cfc17,Mary Harris,mary.harris101@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-12T14:20:00Z
cus_8c50407a7b9b4c31b5d9df31,Sarah Walker,sarah.walker330@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-12T13:40:00Z
cus_5b13cc6d115443ff8853e63f,Nancy Miller,nancy.miller123@example.com,,,0,usd,False,India,Bangalore,none,2025-12-12T14:49:00Z
cus_8e94dee435224cc18982bde4,Emma Martinez,emma.martinez288@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-12T19:55:00Z
cus_0bb1281cbe964d5cbd1301ef,Michael Brown,michael.brown822@example.com,,,0,usd,False,India,Bangalore,none,2025-12-12T18:00:00Z
cus_355dff06905c4603b8e3398c,Ryan Walker,ryan.walker325@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-12T09:16:00Z
cus_6a4c3f59b891430f922dfd9d,Susan Lewis,susan.lewis32@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-12T21:09:00Z
cus_c718dadbb0fe4978a3103732,Lisa Thompson,lisa.thompson630@example.com,,,0,usd,False,India,Bangalore,none,2025-12-12T19:16:00Z
cus_3044200620414485908c4a60,Barbara Lewis,barbara.lewis727@example.com,,,0,usd,False,United States,New York,none,2025-12-12T21:37:00Z
cus_3526c70ad69d4d53811a3bf1,Jessica Harris,jessica.harris653@example.com,,,0,usd,False,India,Bangalore,none,2025-12-12T14:59:00Z
cus_1338e35d9e814b6ea042334a,Maria Jackson,maria.jackson207@example.com,,,0,usd,False,India,Bangalore,none,2025-12-12T21:15:00Z
cus_b18ab098e8ed480da450e587,Jennifer White,jennifer.white985@example.com,,,0,usd,False,United States,New York,none,2025-12-13T15:34:00Z
cus_9e217b4588da45049152b492,Chris Miller,chris.miller745@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-13T22:58:00Z
cus_32625841223c4986abc1f964,Michael Martin,michael.martin966@example.com,,,0,usd,False,India,Bangalore,none,2025-12-13T09:47:00Z
cus_9b0ded1e39fd4be39fc2bfa3,Elizabeth Wilson,elizabeth.wilson612@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-13T19:40:00Z
cus_7b124c3f056146afa3d058db,Sarah Martinez,sarah.martinez10@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-13T15:42:00Z
cus_e49833f5c3c64cadb70bbe0a,Ryan Jackson,ryan.jackson281@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-13T08:30:00Z
cus_da4d904eaa0c4ea29aedf84d,Joseph White,joseph.white169@example.com,,,0,usd,False,United States,New York,none,2025-12-13T10:25:00Z
cus_ea4de84c39ac43bb92aea6bf,David Perez,david.perez328@example.com,,,0,usd,False,United States,New York,none,2025-12-14T19:17:00Z
cus_17248f18fdfa4271baf661a3,Lisa Brown,lisa.brown628@example.com,,,0,usd,False,France,Paris,none,2025-12-14T15:55:00Z
cus_7630b1fa05334329a6406fa0,Karen Thomas,karen.thomas12@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-14T08:42:00Z
cus_b7c7d0f9d4344c279bd0cdf4,William Miller,william.miller595@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-14T12:36:00Z
cus_770113d6316c4d9594479f79,David Moore,david.moore968@example.com,,,0,usd,False,United States,New York,none,2025-12-14T16:42:00Z
cus_3539361ab3274c5f8b91a099,Charles Garcia,charles.garcia307@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-14T14:32:00Z
cus_0e8eea0faf934f0199edb249,Emma Harris,emma.harris457@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-15T11:10:00Z
cus_b8b6f6737f4c4e3cb3c27c20,Olivia Martin,olivia.martin668@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-15T21:42:00Z
cus_60318689507c420984ba2946,David Thomas,david.thomas677@example.com,,,0,usd,False,India,Bangalore,none,2025-12-15T08:39:00Z
cus_95ca88dfd9e54cddbdbe12cc,Nancy Williams,nancy.williams559@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-15T19:27:00Z
cus_1a8e48b2fe094f9189ca2f05,Thomas Anderson,thomas.anderson50@example.com,,,0,usd,False,United States,New York,none,2025-12-15T20:41:00Z
cus_d905d158a76e4d03b725e330,Mary Smith,mary.smith957@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-15T19:18:00Z
cus_b8a3df49660a47fa84555761,Michael Jones,michael.jones997@example.com,,,0,usd,False,United States,New York,none,2025-12-15T14:25:00Z
cus_0057d3ee95144d9eb8e18d72,Lisa Smith,lisa.smith841@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-15T21:17:00Z
cus_ed3b5ca6d9f74a29aca1b77c,David Young,david.young363@example.com,,,0,usd,False,India,Bangalore,none,2025-12-15T09:56:00Z
cus_b9e11c2cf85e4d64bfee0506,Patricia Anderson,patricia.anderson223@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-15T19:20:00Z
cus_8840d4710e614326aeb117ca,Ryan Clark,ryan.clark442@example.com,,,0,usd,False,France,Paris,none,2025-12-16T22:00:00Z
cus_1abb5630fedb41f5af782245,Kevin King,kevin.king12@example.com,,,0,usd,False,United States,New York,none,2025-12-16T18:24:00Z
cus_872954447bb9483386126053,Jennifer Young,jennifer.young323@example.com,,,0,usd,False,India,Bangalore,none,2025-12-16T17:15:00Z
cus_06101cb157fd433fb0ea7062,Sophia Lewis,sophia.lewis199@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-16T20:57:00Z
cus_708a456bc6674a92bd269207,Joseph Clark,joseph.clark280@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-16T15:02:00Z
cus_5af3c5c80c4c479790ce9d7b,Linda Moore,linda.moore604@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-16T17:11:00Z
cus_11b2d4464d33434a894f8df9,Thomas Allen,thomas.allen752@example.com,,,0,usd,False,India,Bangalore,none,2025-12-16T20:53:00Z
cus_929ca9e9ee324060a6d6027b,Linda Smith,linda.smith929@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-16T17:36:00Z
cus_89fa64ddc4204833835caf8e,Karen Lee,karen.lee147@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-16T10:03:00Z
cus_eb830205f66e4eb4a96750c0,Daniel Harris,daniel.harris369@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-16T18:34:00Z
cus_7d27f9c2bbc247ee9ba6b6df,Robert Taylor,robert.taylor169@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-17T14:28:00Z
cus_0250cbc5b2044710a1ec2be3,Susan White,susan.white344@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-17T17:11:00Z
cus_515f6e5644f448069018ccfa,David King,david.king525@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-17T22:50:00Z
cus_2c90fc44648b4c4cb4e2acd2,Jennifer Taylor,jennifer.taylor358@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-17T16:47:00Z
cus_b98aabc05d2942bc87f0a833,Emma Miller,emma.miller153@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-17T18:51:00Z
cus_0a43643a8abe484db6c0e796,William Lopez,william.lopez813@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-17T19:05:00Z
cus_b80abcbda8974430be8c4a44,Linda Clark,linda.clark94@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-17T08:15:00Z
cus_93e7e0c589fc4850af724519,Charles Williams,charles.williams162@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-17T09:49:00Z
cus_1f7c305cfb094becb856b78e,Charles Jackson,charles.jackson730@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-17T09:35:00Z
cus_042ef3535edb411ea6de5d02,Richard Anderson,richard.anderson685@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-17T20:48:00Z
cus_01624bd4eff0406da4679f18,Ryan Davis,ryan.davis372@example.com,,,0,usd,False,United States,New York,none,2025-12-17T16:30:00Z
cus_44be68e0bd044ed38f1f54bc,Charles Walker,charles.walker257@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-17T19:17:00Z
cus_caa8ba4f129048cc9f0f31da,Robert Lee,robert.lee601@example.com,,,0,usd,False,France,Paris,none,2025-12-18T11:57:00Z
cus_46ea827bb8c543ec8bdbdb6a,Alex Jones,alex.jones942@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-18T12:15:00Z
cus_0b8605fe05f049319f2a2649,Alex Lewis,alex.lewis968@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-18T13:18:00Z
cus_b5cd66d2a5f642e5ad41ffee,Charles Rodriguez,charles.rodriguez234@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-18T12:34:00Z
cus_00b929e56b9c4bdebd41ce42,Mary Smith,mary.smith820@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-18T11:56:00Z
cus_dadc09b28b2244ba9c4e34d6,Kevin Lopez,kevin.lopez297@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-18T20:17:00Z
cus_0acc22becc2e4621a9a53add,Karen Jones,karen.jones659@example.com,,,0,usd,False,India,Bangalore,none,2025-12-18T15:49:00Z
cus_6f60bfe265c54f2e8fac4f50,Nancy Thomas,nancy.thomas782@example.com,,,0,usd,False,United States,New York,none,2025-12-18T15:42:00Z
cus_d3627473d77b486db2f90e2a,Brian Thomas,brian.thomas837@example.com,,,0,usd,False,India,Bangalore,none,2025-12-18T11:11:00Z
cus_c60b5af8abf14d4da980618d,Elizabeth Walker,elizabeth.walker285@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-18T20:52:00Z
cus_34223e6a68754cd785283960,Richard Perez,richard.perez7@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-18T15:07:00Z
cus_fa7a582977f346b4bc7292db,Robert Thompson,robert.thompson677@example.com,,,0,usd,False,India,Bangalore,none,2025-12-19T11:07:00Z
cus_6e7a4898b45c40f08469b94d,Jessica Robinson,jessica.robinson937@example.com,,,0,usd,False,United States,New York,none,2025-12-19T19:18:00Z
cus_d1293456aaf54fec9c56ed70,Daniel Taylor,daniel.taylor497@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-19T13:04:00Z
cus_0acc070a73b84b5dbc145923,Barbara Allen,barbara.allen842@example.com,,,0,usd,False,India,Bangalore,none,2025-12-19T09:22:00Z
cus_f3f47093f88b4591b089557b,Linda Young,linda.young820@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-19T21:53:00Z
cus_4f6504e802e44f7ea4e45700,William Lopez,william.lopez232@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-19T18:05:00Z
cus_1b2e9fa2a94c4a5697af44bc,Patricia Perez,patricia.perez907@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-19T20:17:00Z
cus_a132cfa0ed4b4bd6979af43e,Emma Thompson,emma.thompson720@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-19T19:54:00Z
cus_7470d91de18c4f44a6de79ed,Brian Smith,brian.smith373@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-19T18:45:00Z
cus_9b13c35671b4426ab581e321,Maria King,maria.king706@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-19T16:29:00Z
cus_08424be68f984e99ac8030f4,Olivia Rodriguez,olivia.rodriguez30@example.com,,,0,usd,False,France,Paris,none,2025-12-19T20:54:00Z
cus_2b9f287e90a54f4e8509a78b,Michael Lee,michael.lee693@example.com,,,0,usd,False,India,Bangalore,none,2025-12-19T15:43:00Z
cus_a7613bdf9c904868a8a33483,Emma King,emma.king748@example.com,,,0,usd,False,India,Bangalore,none,2025-12-20T10:20:00Z
cus_6940265648de486486c970ca,Sophia Robinson,sophia.robinson132@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-20T14:02:00Z
cus_f71ff76fb14d4589b7e09d71,Ryan Davis,ryan.davis140@example.com,,,0,usd,False,United States,New York,none,2025-12-20T14:48:00Z
cus_f401033e3ea54b24bd6c51fd,Ryan Clark,ryan.clark749@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-20T15:25:00Z
cus_76a963b43350445bbb19e464,Chris Johnson,chris.johnson4@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-20T22:51:00Z
cus_b79879edec2943dfb345c4dd,Barbara Clark,barbara.clark87@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-20T12:31:00Z
cus_636ba3a026854bfb8c7cc2e8,Jennifer Moore,jennifer.moore138@example.com,,,0,usd,False,India,Bangalore,none,2025-12-20T14:46:00Z
cus_c8fad4cc4f7f4d97a59a808e,Patricia Martinez,patricia.martinez902@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-20T09:00:00Z
cus_b21e52dca40f4e0cafe8169a,Emma Perez,emma.perez820@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-20T11:43:00Z
cus_718813e4c2f54606b06b6103,Susan Young,susan.young645@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-21T08:46:00Z
cus_4995bdeaa3c2403a950c2225,Linda Lee,linda.lee841@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-21T12:11:00Z
cus_850b4283bf6149128d578901,Elizabeth King,elizabeth.king861@example.com,,,0,usd,False,United States,New York,none,2025-12-21T08:13:00Z
cus_2f900fb4eaef44c0a95eddfd,John Allen,john.allen657@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-21T22:54:00Z
cus_40723435bb8c4bd995c62533,Charles Thomas,charles.thomas634@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-21T08:42:00Z
cus_45278f28685941eca15775d7,Jessica Anderson,jessica.anderson268@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-21T09:04:00Z
cus_14b1e78879d84a7e81f4c1b0,Robert Williams,robert.williams231@example.com,,,0,usd,False,France,Paris,none,2025-12-21T09:35:00Z
cus_e75e864b33354f8c858cd5d8,Maria Davis,maria.davis615@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-21T08:38:00Z
cus_9c3efa955fb541cba97d7135,Daniel Allen,daniel.allen200@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-22T19:45:00Z
cus_c6f0efb8161b474583fdf7db,Jennifer Taylor,jennifer.taylor511@example.com,,,0,usd,False,India,Bangalore,none,2025-12-22T22:05:00Z
cus_a7b80f3d4f6f4de182c98739,Elizabeth Rodriguez,elizabeth.rodriguez817@example.com,,,0,usd,False,France,Paris,none,2025-12-22T20:59:00Z
cus_c6120fdbac5a468bacf3477f,William Johnson,william.johnson418@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-22T18:47:00Z
cus_498faa246f604b5386acc583,Michael Taylor,michael.taylor402@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-22T13:30:00Z
cus_4808733139ab4a8280edadd5,Charles Garcia,charles.garcia133@example.com,,,0,usd,False,India,Bangalore,none,2025-12-22T09:06:00Z
cus_4f2c84c1f6aa4f5b9d5576a7,Emma King,emma.king408@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-22T08:39:00Z
cus_2b4a59a03e2f4aed90964a00,Jessica King,jessica.king753@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-22T21:49:00Z
cus_469d189f33814281842ab8b6,Elizabeth Smith,elizabeth.smith72@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-22T19:52:00Z
cus_aea35e4f7e304f2e97915508,James Thompson,james.thompson809@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-22T15:39:00Z
cus_5125ce6f06ed4fbc875fb1f7,Barbara Thompson,barbara.thompson676@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-22T13:03:00Z
cus_20feeeddde884f86b595cbf4,William Johnson,william.johnson963@example.com,,,0,usd,False,France,Paris,none,2025-12-22T11:33:00Z
cus_cd5a1cbf827641a891f7435c,Emma Lewis,emma.lewis380@example.com,,,0,usd,False,United States,New York,none,2025-12-22T14:33:00Z
cus_18b1f6d13e78415f80f49fa9,Susan Davis,susan.davis220@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-23T08:52:00Z
cus_9df1482d713e488cb50d2696,Susan Anderson,susan.anderson459@example.com,,,0,usd,False,France,Paris,none,2025-12-23T22:12:00Z
cus_941a92c28b144e7a95d7a2dc,Charles King,charles.king145@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-23T10:18:00Z
cus_a5b3ef3d1ee141269caacaec,Emma Davis,emma.davis545@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-23T09:17:00Z
cus_fa6bb61f11d24485ad029350,Sarah Davis,sarah.davis498@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-23T11:14:00Z
cus_7a739071fe5b4f30af9f7050,Lisa Jackson,lisa.jackson915@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-23T17:55:00Z
cus_d20ee8f5ac3f4e88a8957418,Maria Robinson,maria.robinson490@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-23T10:35:00Z
cus_165114816ec94126861d1cf8,Karen Thomas,karen.thomas865@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-23T11:34:00Z
cus_d6191cd3292a4384851420c1,Michael Young,michael.young767@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-23T10:50:00Z
cus_518ee216d43d4aacb7f96eec,Susan Lopez,susan.lopez496@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-23T18:47:00Z
cus_71ff87505bd04ecca7098821,Lisa Davis,lisa.davis607@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-23T18:56:00Z
cus_d91530f9006d4c25a814bee2,Thomas Jones,thomas.jones29@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-24T12:54:00Z
cus_9a0fa00e6034404ea86eda01,Mary Martinez,mary.martinez43@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-24T14:40:00Z
cus_cbf8e57109804aeca24c29df,William Brown,william.brown375@example.com,,,0,usd,False,France,Paris,none,2025-12-24T15:09:00Z
cus_126f84e67d48408aa7568f73,Robert Thompson,robert.thompson809@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-24T08:49:00Z
cus_e3800631595644aba1c2d506,John Anderson,john.anderson185@example.com,,,0,usd,False,India,Bangalore,none,2025-12-24T17:22:00Z
cus_4b147a4855d74cbfa26801d5,Jennifer Walker,jennifer.walker345@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-24T19:18:00Z
cus_f971e0225dec4dab99db01c1,William Anderson,william.anderson875@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-24T15:17:00Z
cus_400599a24d494854bf4a11d7,Daniel Young,daniel.young753@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-24T21:55:00Z
cus_971ff81f01f449859a4de047,John Davis,john.davis856@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-24T09:24:00Z
cus_8899e80998d24a4e96d8afd3,Jessica Hernandez,jessica.hernandez59@example.com,,,0,usd,False,France,Paris,none,2025-12-24T18:29:00Z
cus_ac0b4d4d7d4441a5beb765c5,Robert Wilson,robert.wilson764@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-25T21:46:00Z
cus_cfe7d01d91fa479e88016dbb,Patricia Lopez,patricia.lopez163@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-25T18:33:00Z
cus_e417bd23fadb481b8f896ab3,Olivia Johnson,olivia.johnson639@example.com,,,0,usd,False,India,Bangalore,none,2025-12-25T21:13:00Z
cus_73da5266dcd441a1981d19a3,Nancy Miller,nancy.miller346@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-25T12:06:00Z
cus_293f73a8cbb24056bd217cc3,Brian Walker,brian.walker473@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-25T15:21:00Z
cus_bd8ace96ce634183b60714ad,Ryan Miller,ryan.miller853@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-25T18:42:00Z
cus_4685892975454ba98518f4f2,Thomas Thomas,thomas.thomas949@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-25T19:32:00Z
cus_69e744bac8074adead02b0fe,David Anderson,david.anderson827@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-25T09:42:00Z
cus_a30a3420862c4aafa39629f7,Joseph Harris,joseph.harris635@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-25T19:41:00Z
cus_f5acd28d25ad4cbba4a7a011,Sarah Miller,sarah.miller111@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-25T15:15:00Z
cus_2310bcef77484065a22bb24a,Susan White,susan.white184@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-25T12:55:00Z
cus_cf58a319a4b747b2b77ebf22,Chris Martinez,chris.martinez1@example.com,,,0,usd,False,India,Bangalore,none,2025-12-25T14:36:00Z
cus_547a849a5456428fba9eea43,Mary Rodriguez,mary.rodriguez892@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-26T16:01:00Z
cus_9ac8f86dc544429ca57e97df,David Jones,david.jones508@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-26T10:16:00Z
cus_596ccbbe61a7472188bc0bdd,Thomas Thompson,thomas.thompson748@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-26T08:17:00Z
cus_89a2c702f6fa483aa5d603ae,Susan Miller,susan.miller440@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-26T22:47:00Z
cus_83a15c238799414cb7b2b82d,William Martin,william.martin972@example.com,,,0,usd,False,India,Bangalore,none,2025-12-26T10:37:00Z
cus_2647bb5616a84221bcbefc4c,Patricia Williams,patricia.williams473@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-26T22:36:00Z
cus_be089d733f8b4740ada15f02,Robert Miller,robert.miller523@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-26T19:18:00Z
cus_fd4334cabf7c402eb9e8ff3f,Robert Allen,robert.allen558@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-26T09:14:00Z
cus_ee2df05d62b643b2ad503634,Susan King,susan.king813@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-26T14:03:00Z
cus_ed338e45c1d140bc9143f32b,Alex Young,alex.young269@example.com,,,0,usd,False,India,Bangalore,none,2025-12-26T16:55:00Z
cus_b8eda7ac61bc4c2bacfcb593,Lisa Thomas,lisa.thomas380@example.com,,,0,usd,False,India,Bangalore,none,2025-12-26T15:47:00Z
cus_a4ba5043c03545ea982ead32,Karen Miller,karen.miller176@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-27T15:54:00Z
cus_073360e54c654e9ba9a563d9,Maria Miller,maria.miller437@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-27T18:50:00Z
cus_7a0d3f0f1dc84aadadf7e8e2,Karen Robinson,karen.robinson64@example.com,,,0,usd,False,India,Bangalore,none,2025-12-27T11:46:00Z
cus_4dae29c51d814986bb25534d,John Taylor,john.taylor95@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-27T12:02:00Z
cus_60aaa9b7d920490ba3c61a2e,Charles Thomas,charles.thomas121@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-27T12:01:00Z
cus_1e33c69b7a4f48168a842dcb,Karen Lewis,karen.lewis500@example.com,,,0,usd,False,United States,New York,none,2025-12-27T21:52:00Z
cus_242e6ca8491e4f57b412d587,Maria White,maria.white793@example.com,,,0,usd,False,France,Paris,none,2025-12-27T19:46:00Z
cus_50ad329678c94e2a942fedc2,Maria Jones,maria.jones897@example.com,,,0,usd,False,Canada,Toronto,none,2025-12-27T18:40:00Z
cus_11782901ca1e4ac59a33b81a,Thomas Allen,thomas.allen812@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-28T19:20:00Z
cus_cc249b64a2684df6aa7f7d9c,Alex Smith,alex.smith921@example.com,,,0,usd,False,United Kingdom,London,none,2025-12-28T08:47:00Z
cus_b8ddd8cc8ad442a4bdff29bb,Richard Davis,richard.davis74@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-28T17:17:00Z
cus_04c4b116073c454d8c164973,David Smith,david.smith548@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-28T09:25:00Z
cus_a1ac2e50b1ca4fbca64cc479,Richard Hernandez,richard.hernandez538@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-28T13:12:00Z
cus_0d34f30f7b7f4cf786adcf6c,Thomas Martinez,thomas.martinez288@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-28T08:15:00Z
cus_d96e1cdffe8546b8b54299cc,Alex Lopez,alex.lopez906@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-28T13:51:00Z
cus_ec24c8c6d8b44919a23d3902,Alex Garcia,alex.garcia625@example.com,,,0,usd,False,Australia,Sydney,none,2025-12-29T11:57:00Z
cus_c5bdc4f3d5bf4fdeb0e74b59,Jennifer Jackson,jennifer.jackson123@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-29T10:12:00Z
cus_7ef0721a872e43a195ed627d,Elizabeth Johnson,elizabeth.johnson754@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-29T10:54:00Z
cus_765423921d3a4d7ebc15a0de,Patricia White,patricia.white636@example.com,,,0,usd,False,United States,New York,none,2025-12-29T21:24:00Z
cus_ecd63748c0294d209dbcd375,Michael Jones,michael.jones532@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-29T22:16:00Z
cus_0d040df5bd5f42619d4932d8,Ryan Lopez,ryan.lopez456@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-30T20:59:00Z
cus_58641d7be078449c94c5acd1,Robert Anderson,robert.anderson652@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-30T18:37:00Z
cus_1597eddd3ae941c3ba6402fa,Nancy Wilson,nancy.wilson606@example.com,,,0,usd,False,Germany,Berlin,none,2025-12-30T08:39:00Z
cus_0ae7e46fed224719a4549084,Mary Hernandez,mary.hernandez363@example.com,,,0,usd,False,United States,San Francisco,none,2025-12-30T12:32:00Z
